mz	time	mz.min	mz.max	p_0hr_01_1	p_0hr_01_3	p_0hr_01_5	p_0hr_02_1	p_0hr_02_3	p_0hr_02_5	p_0hr_03_1	p_0hr_03_3	p_0hr_03_5	mock_6hr_01_1	mock_6hr_01_3	mock_6hr_01_5	mock_6hr_02_1	mock_6hr_02_3	mock_6hr_02_5	mock_6hr_03_1	mock_6hr_03_3	mock_6hr_03_5	yf_6hr_01_1	yf_6hr_01_3	yf_6hr_01_5	yf_6hr_02_1	yf_6hr_02_3	yf_6hr_02_5	yf_6hr_03_1	yf_6hr_03_3	yf_6hr_03_5
358.1965	142.1543	358.1909	358.2012	9.9658	13.9354	14.3876	13.9146	11.78	14.3521	13.0656	13.4339	13.5443	13.7783	14.1823	13.158	13.5186	13.7054	11.7616	11.9742	13.4145	13.5924	13.9147	13.8731	13.8702	13.9654	14.3435	14.0016	14.2698	14.0371	14.6763
362.2231	39.59932	362.2231	362.2231	16.5031	16.092	13.0446	9.9658	15.75	17.231	17.7944	16.9531	17.208	17.4368	18.3162	16.7731	17.6875	17.4889	17.4308	17.6086	16.8254	16.8398	17.3243	17.64	17.1693	17.2661	16.9308	17.648	17.2122	17.49	17.8992
362.9884	375.2169	362.9876	362.9902	9.9658	9.9658	9.9658	9.9658	9.9658	9.9658	14.5682	14.3683	14.0434	9.9658	9.9658	9.9658	9.9658	9.9658	11.5584	9.9658	14.1089	13.8659	14.0931	9.9658	9.9658	11.2159	13.9931	13.6557	13.5552	14.1021	14.3653
372.2576	33.91865	372.2576	372.2576	16.8326	16.5116	16.5818	15.6885	16.7289	16.723	15.5605	15.2478	15.6818	17.3615	17.2298	16.9168	17.2966	16.7773	15.6504	17.0785	16.8672	15.9552	17.3459	15.5225	16.3019	16.3107	16.1394	16.4353	16.1154	16.6758	17.3276
399.3452	191.385	399.3438	399.3465	14.9773	9.9658	14.8183	14.8832	12.885	9.9658	14.44	14.2948	13.6621	14.0352	14.5135	12.7046	11.7752	15.0795	10.6523	14.6807	13.4452	10.6996	13.4595	13.751	13.9497	14.233	12.4495	13.9657	13.4637	13.7837	13.2501
410.1348	478.2145	410.1323	410.1356	7.3769	13.4955	14.9317	14.5558	11.2048	15.0859	12.0086	12.4884	14.6676	13.5953	13.1024	13.6668	12.8797	13.3883	11.6364	13.4726	11.6309	14.1731	14.5404	14.7136	14.0319	13.1457	13.733	13.2915	13.406	12.8861	13.3989
447.8892	47.99491	447.8892	447.8892	14.2718	13.822	15.0999	16.6229	16.6119	17.1367	17.7069	17.9187	17.8895	18.0282	18.0716	18.0255	17.7986	17.8137	17.7853	17.8757	17.8978	17.9919	18.0703	18.0925	18.0831	18.176	18.3193	18.3468	18.039	17.835	18.1303
489.3021	58.50257	489.3021	489.3021	17.984	17.7719	17.3021	17.6735	17.84	18.0542	15.8788	17.4386	17.1754	17.1219	17.5047	17.3433	17.0839	16.9771	13.2725	16.9414	17.2391	17.2591	17.3081	17.6018	17.4774	17.7211	17.2201	17.5429	17.5919	17.0957	16.92
491.27	70.71644	491.2628	491.2793	14.3706	13.6196	11.3607	17.2468	10.6963	12.2482	14.0933	9.4077	14.4461	17.1991	16.4197	15.6089	6.9515	10.3098	10.9665	15.9329	14.702	15.4261	14.8171	13.8626	14.6243	16.8234	16.4624	15.283	14.7216	14.6886	14.6764
556.2782	38.87963	556.2782	556.2782	9.9658	17.1078	18.4255	17.3942	17.5057	9.9658	16.3262	16.3809	16.3687	16.0178	16.4235	16.2507	16.533	15.8254	16.1105	17.0171	16.6588	16.1233	16.9905	16.1821	16.8472	17.1089	16.3995	17.1365	17.1689	17.115	16.9361
619.3166	37.84975	619.3166	619.3166	17.943	18.0174	17.1093	15.9968	17.2994	16.1715	15.8703	15.8943	17.3792	17.1671	17.6082	16.9417	17.1838	15.9961	15.6982	16.5452	16.8863	18.0191	17.2085	17.5477	17.215	17.6954	16.6887	17.532	16.7597	16.4042	17.4346
621.0674	38.65223	621.0674	621.0674	18.3459	18.044	17.323	18.2422	18.3076	17.8231	17.6248	17.4599	17.6637	17.6113	17.7712	17.5932	17.1358	17.5359	16.7276	17.3345	17.6575	17.7758	16.7814	16.7143	17.431	17.8638	16.6598	17.5334	17.437	17.2512	17.5053
684.8	41.11409	684.7949	684.8051	15.4814	17.8062	17.0276	16.8973	9.9658	15.2109	15.8559	15.4629	15.5507	13.9622	14.7408	15.1102	15.2068	14.9829	14.5756	15.5654	14.6137	15.0576	16.1447	16.0698	14.4142	14.6433	13.2534	14.9869	15.7476	14.326	15.6981
685.3776	39.69969	685.3776	685.3776	16.6143	16.2265	17.6397	17.3079	17.6494	18.4374	9.9658	9.9658	15.1759	15.5948	15.3083	9.9658	14.4345	9.9658	14.3929	9.9658	9.9658	9.9658	14.5182	14.8786	9.9658	9.9658	9.9658	14.4358	9.9658	14.0142	9.9658
88.95218	522.4183	88.95217	88.95222	13.9306	15.0337	15.2493	15.0277	14.809	15.2579	12.9376	13.4993	11.2326	11.982	13.5924	13.5577	12.6084	13.4983	15.0112	14.7186	13.3499	14.4032	11.3082	10.8274	14.2501	10.5341	14.3439	13.002	13.0083	13.149	11.1286
102.9537	462.0216	102.9536	102.954	12.2382	15.4189	15.0069	13.617	15.2366	14.2995	12.9546	14.6813	14.3553	13.7405	13.1023	13.2813	13.532	12.3	10.9028	11.1957	13.4894	13.2331	12.822	13.0503	13.8734	11.9555	13.4851	13.6324	13.8547	14.7422	13.0733
110.4798	392.5427	110.4798	110.4798	9.9658	13.8843	14.4257	15.1707	15.7511	15.2295	11.4494	10.813	14.9605	15.1863	13.9802	12.6313	9.9658	9.9658	7.2017	13.7629	12.3431	13.7547	11.3438	14.551	15.7182	9.9658	7.3137	14.349	13.6243	13.9288	14.0716
112.0501	457.6213	112.0501	112.0501	9.9658	9.9658	9.9658	9.9658	9.9658	9.9658	11.9313	12.808	12.1904	14.261	13.7152	13.5247	12.8643	12.7541	12.1616	12.9848	11.5823	14.1124	7.5637	13.9608	11.5155	12.8985	13.1527	13.0586	13.3861	11.574	13.0791
116.5234	13.50739	116.5234	116.5234	10.6192	11.4192	12.7033	12.8135	18.1915	15.4364	11.8759	12.4937	12.8398	12.8189	13.3821	12.5205	14.033	12.7531	12.0427	11.0127	11.1402	11.8952	13.5446	13.0625	12.4398	13.1847	11.4864	11.6424	13.1632	12.9528	10.9664
133.0853	562.4257	133.0852	133.0853	15.5241	15.8709	15.9631	15.3397	15.809	15.1876	14.4196	15.738	14.833	15.7846	15.8053	15.9365	16.7255	15.8957	15.8293	14.7978	13.8681	15.8578	15.8524	15.9554	15.4695	16.8533	15.4343	15.7792	16.4217	15.473	14.6983
136.0831	380.6725	136.0831	136.0831	9.9658	9.9658	9.9658	9.9658	9.9658	9.9658	14.3097	14.6483	14.4349	9.9658	9.9658	9.9658	9.9658	9.9658	9.9658	13.9409	13.8445	13.7808	14.1732	14.1616	13.8293	13.9377	14.2994	14.3564	14.7297	14.6326	14.4415
136.9304	358.9677	136.9304	136.9304	9.9658	14.0671	13.9567	10.674	13.4375	14.3885	14.1372	13.0843	12.9054	13.9614	12.8809	12.7628	7.3963	13.2838	13.4885	12.8128	14.2025	14.6319	8.5543	13.9719	13.3904	11.6646	11.6286	13.9791	14.8908	13.1032	14.78
150.8917	397.8094	150.8917	150.8918	9.9658	15.0447	15.24	14.7076	13.0006	12.9963	11.4455	15.0586	14.6624	15.3263	9.9658	12.4016	11.6576	12.2113	14.5664	12.1811	14.9456	14.888	14.6588	12.9704	13.3544	9.9658	14.0464	13.5354	14.6401	15.4566	12.7382
152.9766	455.5304	152.9749	152.9774	9.9658	9.9658	9.9658	9.9658	9.9658	9.9658	14.6052	14.5618	14.7162	14.0354	9.9658	13.7817	9.9658	9.9658	13.5173	15.2488	11.6842	14.7638	11.5645	14.5451	15.0108	13.5244	12.9788	11.1557	13.3534	13.2487	14.5524
156.1012	350.2538	156.1012	156.1012	16.3256	15.9979	16.4951	15.439	15.745	16.1409	14.7066	9.9658	15.4138	15.2624	15.4336	15.6789	15.4163	15.9797	9.9658	13.7022	9.9658	15.6485	12.545	15.4672	16.7398	15.6351	9.9658	15.7737	15.1614	15.0532	12.7715
157.141	168.0369	157.141	157.1411	13.4071	13.441	12.6503	14.6707	14.7442	13.3294	14.1143	14.8253	13.4449	14.6146	14.3729	14.877	14.1835	14.3786	13.9613	12.8126	14.6714	13.8778	13.4198	14.7608	14.4851	14.7353	12.6347	14.7272	14.027	14.9621	14.8521
163.132	489.5034	163.132	163.1321	18.4367	17.6419	17.058	17.4643	17.6136	17.5294	17.8681	17.8227	16.7632	18.1855	18.3582	18.8349	17.1584	19.2025	19.1521	14.8451	16.5622	16.748	16.0543	14.5084	14.5312	16.8524	17.7933	19.0313	14.556	18.2055	14.5206
163.9396	555.4391	163.9396	163.9397	7.6582	13.6514	8.1219	13.2618	13.6935	13.7535	13.5499	11.1614	13.6144	14.1396	13.8212	12.909	13.5538	13.4627	13.4097	12.688	10.8562	10.9937	13.5737	13.728	13.1465	14.0463	10.7217	13.54	14.0467	13.6897	10.7661
170.0959	359.0721	170.0959	170.0959	21.4894	20.3785	20.0774	20.1641	20.1186	19.5444	19.9421	19.709	19.7686	19.0829	20.8134	20.2932	21.3426	9.9658	19.9719	15.4027	15.9667	20.1461	19.9735	19.7821	19.6631	20.0923	19.5915	16.864	9.9658	9.9658	19.339
170.9972	451.601	170.9972	170.9972	9.9658	9.9658	9.9658	9.9658	14.9624	12.7583	12.7665	15.1217	15.2682	14.6444	7.3404	9.9658	4.7816	11.6654	7.4843	11.2935	11.1347	14.7672	15.1507	15.3002	13.272	7.2636	12.087	13.9941	9.9658	9.9658	13.8196
173.0451	47.93543	173.0436	173.0466	9.9658	9.9658	9.9658	9.9658	9.9658	9.9658	9.9658	9.9658	9.9658	9.9658	9.9658	9.9658	9.9658	9.9658	9.9658	17.1399	9.9658	9.9658	9.9658	9.9658	9.9658	9.9658	9.9658	9.9658	9.9658	17.2909	9.9658
179.9021	536.0019	179.9021	179.9021	13.1342	14.5562	13.9408	14.2882	12.9011	8.0537	13.8398	13.5611	13.397	13.3403	13.83	13.6739	13.1882	14.276	13.4847	11.1061	12.9463	12.3484	13.2957	13.2443	13.8425	14.0396	13.9134	9.9658	14.0202	13.3527	13.4862
185.959	63.65381	185.959	185.959	9.9658	9.9658	13.1178	9.9658	9.9658	9.9658	15.1359	13.4619	13.0956	12.193	12.2265	11.5493	12.8292	13.3857	13.9478	13.5104	12.8241	13.1875	13.3471	12.8495	12.8454	14.2621	13.3291	14.7523	15.1295	13.9119	14.0279
186.9168	537.3475	186.9146	186.918	13.4429	14.8005	9.9658	13.9551	12.7375	14.1282	13.021	11.1281	13.5435	14.1754	13.8411	14.0151	12.4903	13.0194	13.1591	11.3441	11.1237	11.1468	13.6137	13.1784	9.9658	13.3174	12.5178	13.2698	13.276	13.1392	12.6239
203.9035	388.8671	203.9026	203.9048	9.9658	13.3877	14.87	16.0107	12.7034	15.2049	15.1022	15.586	15.3665	15.0055	14.894	7.6266	7.7532	9.9658	13.8614	15.6535	15.3515	15.5435	11.0374	15.2567	15.4998	9.9658	11.2617	7.6236	14.2512	13.8126	14.0718
204.8875	28.90762	204.8875	204.8875	13.8277	14.0483	13.8477	9.9658	14.1345	14.3348	14.4728	14.673	14.2184	14.9062	13.1038	13.5676	14.924	13.6042	14.231	14.2108	14.4885	14.3663	9.9658	15.3075	9.9658	9.9658	9.9658	9.9658	13.1341	13.8967	12.2026
218.9385	28.57568	218.9375	218.9387	13.5795	13.9979	14.7505	14.8092	13.8916	15.5877	14.8359	15.168	14.4436	15.8022	15.8062	16.0542	15.0644	15.0716	14.637	13.4402	14.8505	14.9535	14.7204	14.8078	14.8249	14.8786	14.7327	15.0094	14.7476	14.7885	14.8666
221.1528	135.166	221.1525	221.1532	13.5621	14.2722	13.8996	14.0053	14.5115	13.8548	14.4269	14.3598	10.6246	12.81	14.6721	13.8494	14.5472	13.2132	14.0604	13.0617	10.966	13.3088	13.705	14.0129	14.3422	13.1218	14.4346	12.7311	12.3347	13.9052	10.9767
229.979	68.75481	229.979	229.979	13.5598	16.9449	8.585	13.219	8.7726	13.4785	13.271	13.386	12.7496	14.521	13.5308	13.1327	12.2724	13.0377	13.1191	13.6131	13.4959	12.6072	14.3993	14.2272	14.0712	14.1694	14.9171	13.9037	13.8616	13.8252	14.2778
230.1742	104.1872	230.1741	230.1742	13.5525	12.6791	12.4696	10.3589	8.6598	14.3992	13.305	12.8014	14.1143	13.0753	13.4151	11.816	13.7251	14.0549	13.4543	11.7643	14.6947	12.9783	10.68	14.4855	13.2367	12.4898	11.0432	13.6821	12.7724	10.9776	10.946
231.9458	443.5452	231.9458	231.9458	12.1943	15.3717	15.0799	15.6048	15.1513	14.4593	15.0041	14.6044	14.7485	14.9604	14.6604	7.4926	13.6786	13.6351	9.9658	14.3719	14.3455	13.6362	13.4814	13.8474	15.0956	13.2189	12.4385	12.4093	12.5	14.0823	13.1599
232.082	356.0542	232.082	232.082	12.6514	13.8636	12.1321	14.0622	11.7144	13.0598	13.1536	13.3648	13.7818	12.7132	13.8229	13.6206	12.5975	7.9345	13.4643	12.6544	13.9428	12.6262	14.0038	13.1249	14.1005	13.5848	13.0673	11.398	13.8324	12.9899	13.0806
232.9609	98.64489	232.9609	232.9609	9.9658	9.9658	8.5193	9.9658	9.9658	14.1446	11.9067	14.6504	12.4687	13.8706	13.8222	13.6746	12.9862	13.0216	13.3727	12.7575	13.6361	14.3384	11.4216	13.3566	12.2978	12.6069	13.2014	11.6772	12.4254	13.3973	10.6322
252.1789	176.5227	252.1776	252.1793	14.1805	13.934	14.7875	14.4618	14.5484	13.7066	13.4505	14.0597	14.044	13.8882	13.3213	9.9658	14.0853	12.5068	13.6144	11.3444	10.5629	14.0068	10.7568	14.4625	12.5396	13.581	13.963	14.2643	13.6861	14.6621	14.3343
256.2615	28.85298	256.2589	256.2628	14.5521	14.3404	14.2338	14.1344	14.3318	14.2056	14.4274	14.3203	14.4251	14.7022	14.3146	14.3923	14.4854	14.3718	14.6579	13.3044	13.2641	14.8684	14.314	14.2797	14.5213	14.5598	12.8195	14.0608	13.9642	14.2169	14.2625
273.1837	11.63818	273.1833	273.1841	12.7554	12.8482	12.3791	13.2878	12.2176	14.0162	13.6058	14.9031	11.8236	12.6717	8.833	13.1968	15.4754	13.1924	15.9261	10.9436	13.6815	12.532	11.7372	13.2799	13.0834	14.6975	15.8348	15.3505	11.7515	12.9256	10.945
275.8885	476.5268	275.8867	275.8919	9.9658	9.9658	9.9658	9.9658	12.8763	10.0143	11.3642	13.2844	11.8963	9.9658	9.9658	9.9658	9.9658	11.5054	9.9658	12.4683	14.4659	14.7204	15.0354	15.2784	14.9819	9.9658	13.7341	6.8949	12.2139	8.7123	8.7806
291.061	278.0041	291.0591	291.0628	10.4582	13.1485	13.2483	15.3996	15.281	15.2791	13.1766	15.103	14.6009	14.8288	13.5609	14.5391	12.8256	13.6969	14.5226	13.1168	14.9523	13.1235	9.9658	9.9658	9.9658	13.843	9.9658	9.9658	9.8736	10.2435	9.2641
300.9895	425.3695	300.9895	300.9895	10.1758	14.6742	15.1305	14.6714	14.7354	14.0059	14.9517	15.3444	15.1387	12.9219	12.4015	13.5252	8.5332	11.8354	12.3842	12.4435	11.5068	13.4498	13.7446	15.1996	13.4046	11.9447	12.5141	13.9856	13.9443	14.5673	13.905
308.0626	117.7533	308.0589	308.0631	9.9658	9.9658	9.9658	9.9658	9.9658	9.9658	12.929	9.9658	9.9658	10.1318	9.9658	11.9352	13.8397	8.6937	9.9658	11.3963	9.9658	11.2681	15.8044	15.6746	15.6703	15.7557	15.741	15.8914	15.53	15.5973	15.6071
315.0243	449.3691	315.0188	315.0272	9.9658	11.7253	13.504	13.4878	12.6506	12.4507	11.4513	11.3264	9.9658	9.9658	9.2515	9.9658	9.9658	9.9658	9.9658	13.1539	13.1437	12.7617	16.478	16.3352	16.3237	9.2635	13.7398	10.1613	13.3158	13.4047	13.5747
318.2995	82.23891	318.2992	318.2997	12.6468	13.3996	12.7664	13.8707	13.4977	13.1616	12.4822	13.6161	12.2332	12.1737	14.7345	13.3164	14.0012	12.7635	13.3615	13.0316	12.7047	13.9225	10.0507	11.2336	9.9658	12.5424	10.9793	10.6	9.5447	11.0973	10.3398
322.1754	87.54049	322.1735	322.1756	9.9658	11.2929	11.9479	12.715	14.3879	15.4664	13.2815	11.9323	13.7055	15.9591	15.2265	15.36	11.4551	12.6129	14.3612	13.6093	13.9024	15.4512	15.8877	15.9521	16.6924	15.4901	15.3833	15.4739	15.2551	15.4277	15.2015
343.0359	162.8692	343.0337	343.0361	13.2898	14.148	13.9101	14.5008	14.2257	14.9018	13.9851	13.9644	13.9483	14.7389	15.0886	14.5529	14.0253	14.374	13.7678	8.3147	14.309	14.2682	10.2865	11.0659	10.0223	9.6123	10.163	10.0871	9.1888	10.6276	9.3921
386.1268	59.82783	386.1268	386.1268	9.9658	8.2064	9.9658	9.9658	9.9658	9.9658	14.4625	14.2278	14.1036	14.8313	16.1189	14.0961	14.9616	14.7449	13.8196	14.8719	14.9872	16.2589	12.8788	13.6305	13.5965	15.2023	15.3717	13.9982	13.8136	14.3732	14.8183
390.0381	358.8607	390.0381	390.0381	13.7	13.3668	11.8555	14.3694	13.9288	13.7207	12.5742	13.0868	12.6962	13.7823	12.5053	12.6549	12.0706	13.5278	12.5251	13.0818	14.3465	13.6565	12.1771	13.6703	12.5638	12.8013	13.5094	12.844	13.6528	12.8586	12.6204
419.0468	542.9048	419.0468	419.0468	14.0333	8.243	13.5916	14.5144	14.7988	14.8373	15.2793	15.0502	15.0785	16.1931	16.261	16.2782	15.3418	15.2089	15.2357	11.2837	10.906	15.5165	15.1877	15.207	15.0735	15.0001	14.8013	15.0841	14.5825	14.3224	14.3713
434.1819	379.7765	434.1795	434.1829	9.9658	11.6358	13.1495	9.9658	9.8978	8.173	14.2826	14.328	13.9678	13.7587	12.945	12.5959	9.9658	9.9658	9.9658	13.5502	13.303	13.865	13.4055	12.9008	13.8066	12.6639	12.8649	12.8959	14.3991	14.2997	13.989
437.1309	320.3009	437.1309	437.1309	11.3756	14.5368	14.5196	15.0935	14.9065	14.8235	14.8455	13.6961	14.137	14.3799	13.0324	13.7671	13.8429	12.236	14.2454	14.3893	14.648	14.8019	9.9658	9.9658	9.9658	9.9658	9.9658	12.8152	12.3179	9.9658	9.9658
473.1156	330.5485	473.1152	473.1229	9.9658	8.7452	9.0789	10.513	9.6289	10.3584	11.6698	11.2824	11.5094	12.7396	11.824	11.9419	11.4969	11.0442	9.9658	9.5674	11.3623	11.7512	17.3791	17.4296	17.314	17.2868	17.1714	17.2339	16.8072	16.6193	16.7039
560.3995	58.2167	560.3957	560.4008	16.7856	16.2694	9.9658	17.8341	17.0397	17.3656	17.3904	17.3301	17.8184	18.0881	18.0906	18.1645	17.5845	17.4944	17.8524	14.603	17.5073	17.4562	14.1757	17.8246	17.5406	16.8437	16.5749	17.2514	17.5302	18.1573	17.0585
644.8298	45.82704	644.8289	644.8351	17.152	16.6266	18.2548	17.0365	18.4565	17.7335	15.368	15.8187	16.3265	16.208	16.1715	16.5809	14.8508	15.3416	15.7296	16.2892	16.15	16.1719	16.3764	16.2014	16.358	15.1951	15.9543	16.2622	15.5413	16.325	15.9741
653.8532	39.35335	653.8505	653.8568	15.2486	16.7446	9.9658	17.7108	9.9658	18.3027	15.4894	16.3047	15.1041	15.0234	16.1793	15.5368	15.007	13.4418	15.1104	16.3429	15.8176	13.5347	16.5594	16.5625	16.5398	16.276	16.0602	16.4848	16.3401	15.8372	15.6551
653.9579	37.19675	653.9579	653.9579	9.9658	18.3633	17.5795	18.047	16.208	17.8407	14.8208	14.0927	14.767	15.6118	15.5125	14.0834	12.7127	14.9588	14.5132	14.9917	12.5096	15.5336	14.9897	15.346	16.2956	15.8336	15.0929	16.0433	14.0963	15.105	15.4501
656.9592	40.26875	656.9571	656.9634	16.9669	17.9481	15.8407	16.3096	14.5506	15.8632	13.78	15.2468	15.211	15.7961	13.0193	13.1029	15.1127	14.7558	14.2818	15.53	13.8457	15.4469	16.6255	16.5523	15.6989	16.1027	15.4422	16.2894	15.2741	16.1634	15.2911
658.9531	43.84297	658.9531	658.9531	18.0401	17.1208	16.4606	17.348	17.0561	9.9658	13.5876	15.1318	14.6692	14.7461	13.3109	9.9658	14.1293	15.1054	14.6551	15.5773	15.6499	12.2121	13.2156	15.4826	15.6371	16.6981	14.7342	10.5786	14.986	15.1163	15.5609
107.9778	440.7221	107.9778	107.978	9.9658	15.0335	13.4679	13.8319	14.6591	14.163	14.2195	14.1607	13.8598	13.38	9.9658	9.9658	13.43	7.347	13.1255	13.7921	11.5247	14.6706	13.282	14.5253	12.6632	9.9658	9.9658	9.9658	13.7621	14.273	11.236
108.0383	318.1191	108.038	108.0384	9.9658	12.1643	15.2485	14.2402	15.4362	14.6211	12.9496	10.8898	14.1141	14.3253	14.3571	14.4475	14.1254	13.9453	12.9994	14.7366	10.6839	12.6672	13.7357	14.3027	13.9345	14.3099	14.6198	13.5135	13.9294	11.2145	14.2568
116.5237	357.7015	116.5233	116.5238	12.639	12.8129	15.1392	14.0191	14.6106	14.4831	14.6758	14.2692	14.2451	14.5037	14.6741	15.4696	12.9471	14.0306	14.8032	14.0044	13.7522	13.8167	14.2597	14.483	14.0363	14.3123	14.4886	14.2249	13.2109	11.3507	12.8943
117.0766	176.186	117.0762	117.0767	9.9658	9.9658	14.201	9.9658	9.9658	13.6421	12.3067	13.0347	10.9483	9.9658	14.0758	9.9658	13.7997	9.9658	9.9658	9.9658	10.3864	9.9658	13.239	10.7398	11.024	10.6996	14.2089	14.7461	14.393	13.5904	13.9656
123.0548	326.9214	123.0545	123.055	9.9658	14.6813	11.673	15.2311	14.0429	11.9963	11.6199	13.1424	11.9562	13.5802	11.5366	14.1286	13.477	12.4119	11.3486	11.1232	12.6673	11.3986	12.9038	13.2924	11.7641	13.6106	12.4188	11.6257	11.6278	11.6096	10.3235
124.9769	474.4754	124.9769	124.9769	13.9053	15.0605	13.9369	14.1281	14.897	14.444	14.3143	11.955	15.0069	13.2408	9.9658	13.7705	13.6193	13.3519	12.6104	15.3843	11.177	12.7704	14.4552	14.2868	14.6737	12.2894	13.0866	7.5985	13.4148	13.089	11.9688
129.127	528.1319	129.1266	129.1271	15.358	15.1026	15.1303	9.9658	15.3773	15.1137	15.5962	9.9658	15.5831	15.2481	15.1594	15.3382	15.214	15.0307	15.0485	14.8877	13.5792	14.5179	14.2326	9.9658	14.1452	15.1142	14.9457	14.935	15.0067	14.7931	14.8109
130.6948	165.9248	130.6948	130.6948	9.6194	9.9658	9.9658	10.5144	9.9658	9.9658	12.5218	12.332	13.0733	10.8484	14.7734	12.0367	11.7435	14.4114	11.3902	13.6603	12.8136	13.0689	12.8006	12.251	11.8802	10.2019	9.9658	9.9658	9.9658	9.9658	7.1631
133.972	442.8525	133.972	133.972	10.1778	15.0073	14.103	13.0436	12.779	14.7788	12.6705	13.969	13.5622	12.2422	9.9658	11.2369	9.4157	5.6177	13.7533	14.5642	13.5191	12.9274	14.2277	14.0206	14.8364	8.9696	10.4534	9.9658	4.4204	13.7124	13.2973
139.1225	567.4825	139.1221	139.1227	13.7433	13.9712	11.5678	13.7581	13.9275	13.5368	13.7514	13.8638	11.085	14.016	13.6151	12.4811	13.8457	12.708	13.7546	13.5497	10.9066	13.1362	13.9793	13.1407	13.5856	11.871	13.7299	9.7934	10.8507	11.0279	13.7918
140.01	232.898	140.0098	140.0105	15.6294	14.9267	16.3284	14.5057	15.8058	14.2727	15.4249	9.7469	9.3857	15.8263	15.0979	15.1701	15.2292	15.0253	14.5714	14.9068	10.9776	8.4499	15.5073	15.1627	14.1052	14.4971	15.6591	14.4984	14.9075	15.4786	15.6526
164.9964	305.7708	164.9956	164.9972	9.9658	9.9658	9.9658	9.9658	9.9658	9.9658	14.1055	14.115	13.6967	13.7202	13.928	14.2631	12.4936	14.6716	12.4975	13.9519	10.7977	14.2044	13.9487	14.9453	14.0683	14.5373	15.0355	14.0551	14.699	11.0309	13.9775
179.0626	495.2557	179.0626	179.0626	20.5762	19.5987	19.2603	20.0137	20.0673	20.2135	20.4388	20.4044	20.3826	20.6405	9.9658	19.8409	9.9658	20.0022	9.9658	19.8093	17.0014	19.6695	19.4978	20.0785	20.0129	20.0555	9.9658	9.9658	17.8604	20.8175	20.7523
196.1325	123.8782	196.1322	196.1327	9.5247	14.8997	14.9138	14.553	13.5377	15.3575	13.9532	14.3328	13.806	14.0716	14.4814	12.4286	13.9708	13.9718	13.5584	13.9742	10.682	13.2033	9.9658	14.0498	14.7784	13.9232	12.6449	13.888	14.2131	12.6908	11.0113
200.1016	337.8417	200.1016	200.1016	15.8415	16.7588	18.2672	18.5232	18.7997	17.7909	15.6851	15.7766	15.2901	17.3992	16.3203	16.4968	16.3802	16.1685	15.7959	16.6313	13.294	15.2288	16.4918	14.272	15.7911	14.1444	12.3122	9.9658	15.0872	9.9658	14
201.9746	389.1988	201.9746	201.9749	13.3288	13.9499	15.8593	16.0527	14.4489	14.3892	13.212	16.1144	15.6594	13.7307	15.2243	14.6818	12.0437	14.0366	9.9658	14.8007	12.4765	13.1254	16.4638	14.8605	15.4716	11.8505	13.4867	15.5834	14.8334	15.1134	10.7898
211.063	468.9215	211.063	211.063	12.3306	15.2662	15.2628	14.1264	14.2963	12.7216	11.0208	13.7203	14.9086	9.9658	13.1216	9.9658	7.5695	14.076	13.295	14.4886	13.0993	14.8234	13.7184	13.5667	14.9854	12.3216	13.0201	7.5921	12.4064	9.6103	7.6123
217.0633	451.7979	217.0633	217.0633	9.9658	12.047	8.2422	11.302	8.2701	11.9639	12.1646	12.3634	11.5585	12.3843	11.8743	14.3694	11.0664	9.8759	13.7482	14.6514	13.3051	12.6049	16.4581	16.4811	16.4653	15.3203	15.1667	15.0901	14.9313	15.0081	15.0641
220.0088	95.58068	220.0088	220.0088	10.6988	14.3037	13.7646	14.5586	15.7533	11.1359	12.6614	13.2389	13.4623	11.2262	13.7372	11.215	12.6113	11.634	12.9059	13.3208	12.3136	13.1275	9.9658	9.9658	9.9658	9.9658	9.9658	9.9658	9.4059	9.9658	9.9658
223.0624	565.5338	223.0624	223.0624	14.979	14.8189	14.5324	15.0856	15.0662	15.3095	15.0755	14.9354	15.0953	15.0572	15.0731	15.2635	15.1237	15.1371	15.4535	14.9902	13.0934	15.1273	15.1424	15.1703	15.3564	15.141	15.164	15.1167	13.3204	13.3016	15.1893
227.0851	188.9363	227.0851	227.0851	13.1971	14.5048	13.8903	14.7255	13.327	13.4518	14.1086	13.8475	14.1284	13.9665	14.4001	13.7195	13.3901	11.1592	13.6834	13.5247	10.7782	10.5973	13.8821	13.6034	11.5715	12.999	14.0244	12.7608	14.255	14.3557	13.7331
241.8835	517.8092	241.8831	241.8845	14.0433	13.3628	14.2922	13.4983	14.2341	12.9596	12.4305	13.2638	10.6791	12.0351	12.6129	9.9658	12.7044	13.7742	12.9071	14.259	13.9427	12.2647	14.8982	12.9015	14.9065	14.6761	12.6854	13.5867	14.3218	14.5097	14.316
251.8578	547.7938	251.8571	251.8585	11.4126	9.9658	9.9658	12.0667	13.0243	12.4127	13.4453	13.8944	13.5471	13.1989	13.3141	13.5423	13.5527	13.3081	13.3987	13.328	11.081	11.5684	13.2663	13.5514	13.3215	13.1384	10.8471	13.1742	13.6372	13.4633	13.7582
269.208	79.51833	269.2076	269.2084	9.9658	14.1441	14.784	14.4986	13.9728	12.9671	13.0739	13.6548	10.5913	14.2229	14.8896	13.0626	13.5873	14.5535	13.5831	14.7211	11.1618	11.9815	12.0411	13.7242	14.4255	14.113	14.6009	13.7835	13.483	11.5255	14.5594
